"state","county","inperson","total_votes","inperson_pct","pre_covid_cases","post_covid_cases","pre_week_diff","num_prec_pc","pop_2018","med_age","medIncome_2018","pctPovty_2018","unplmtRate_2018","noins_u65_2018","pctUrban_2010","pct_vet","avg_householdsize","pct_snap","pctno_hs","pctcollege","popDens","pct_black","pct_hisp","pct_asian","pct65plus","pct4064","pct1840","pctTrump_2016","inperson_1000","turnout","pre_election_rate","post_election_rate","state_pre_rate","state_post_rate","state_inperson_rate"
"Arkansas","Arkansas",761,1079,0.705282669138091,106,115,-4,168.833361472227,17769,40.7,43887,17.9,3.4,88,65.3,0.0690528448421408,2.35,0.167088750070347,17,15.5,19.2,0.244583262986099,0.032753672125612,0.00832911249929653,0.175305306995329,0.32601722100287,0.242951207158535,0.62023674396,0.761,0.0428273960267882,596.544543868535,647.194552310203,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Ashley",1823,2463,0.740154283394235,64,169,8,149.655791679138,20046,40.3,41127,19.6,5.5,96,48.3,0.0637533672553128,2.47,0.16951012670857,17.7,13.2,23.6,0.244986530978749,0.0551232166018158,0.00254414845854535,0.176793375236955,0.323805247929762,0.239050184575476,0.665005606079,1.823,0.0909408360770228,319.265688915494,843.060959792477,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Baxter",3119,5543,0.562691683204041,194,309,-8,103.318196016243,41619,50.6,39686,15.1,4.1,88,34.2,0.113601960642976,2.18,0.113361685768519,11.8,18.3,74.9,0.00350801316706312,0.0251567793555828,0.00523799226314904,0.280136476128691,0.311492347245249,0.200269107859391,0.74877375843,3.119,0.0749417333429443,466.133256445374,742.449362070208,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Benton",17022,31953,0.532719932400714,929,1649,101,42.918769808663,272608,34.3,68978,8.6,2.9,99,74.8,0.0603173788003287,2.67,0.0515465430214814,11.9,32.4,261.2,0.017893825566381,0.168648755722503,0.0408315236530109,0.098991959150135,0.29911447939899,0.303222942833666,0.644490887102,17.022,0.0624413076652189,340.782368822632,604.897875337481,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Boone",4330,5646,0.766914629826426,136,404,22,45.3575240128068,37480,41.4,44482,14.8,3.5,89,37.8,0.0773212379935966,2.41,0.129028815368196,13,16,62.5,0.00362860192102455,0.0261205976520811,0.00688367129135539,0.178041622198506,0.314887940234792,0.247091782283885,0.768288084465,4.33,0.115528281750267,362.860192102455,1077.90821771612,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Bradley",1098,1383,0.793926247288503,19,106,-7,128.475727264385,10897,40.3,37729,21.7,4.5,115,50.4,0.0624942644764614,2.42,0.200697439662292,18,15.2,17.7,0.272368541800496,0.157107460769019,0.00458841883087088,0.187299256676149,0.317059741213178,0.245939249334679,0.598009400055,1.098,0.100761677525925,174.359915573094,972.744792144627,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Calhoun",773,884,0.874434389140271,13,40,-1,379.003221527383,5277,43.4,44969,15.7,3.9,82,0,0.0699260943718022,2.3,0.101004358537048,17.3,12.1,8.5,0.212241804055334,0.0407428463141937,0.00284252416145537,0.174909986734887,0.343755921925336,0.220390373318173,0.690666666667,0.773,0.146484745120334,246.352093992799,758.006443054766,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Carroll",2500,4402,0.56792367105861,107,254,-5,46.0617227084293,28223,44,45023,16.1,3.2,128,27.2,0.0799702370407115,2.39,0.0957375190447507,14.2,20.4,43.6,0.00549197463062042,0.15242887007051,0.0154483931545194,0.181802076320731,0.317613294121816,0.231407008468271,0.635604354354,2.5,0.0885802359777486,379.123409984764,899.975197533926,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Chicot",1216,1781,0.682762492981471,27,90,-5,124.544931979306,10438,41.8,31787,31.4,6.9,91,45.7,0.0657214025675417,2.42,0.262502395094846,19.3,14.7,18.3,0.534106150603564,0.0578654914734624,0.00747269591875838,0.205882352941176,0.303123203678866,0.206073960528837,0.413593637021,1.216,0.116497413297567,258.670243341636,862.234144472121,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Clark",1873,2682,0.698359433258762,59,151,-5,122.38792439146,22061,33.5,45408,19.9,3.8,87,45.6,0.0649109287883596,2.32,0.10679479624677,10.8,27.6,26.6,0.241104211051176,0.0488191831739268,0.00639136938488736,0.154571415620325,0.265264493903268,0.261864829336839,0.525762104005,1.873,0.0849009564389647,267.440279225783,684.465799374462,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Clay",3780,4047,0.934025203854707,86,199,-8,114.501246042972,14847,43.2,37687,20.7,4.4,97,41.1,0.0656024786152085,2.33,0.120293662019263,19.3,11.6,25.2,0.00747625782986462,0.0213511147033071,0.00195325655014481,0.216878830740217,0.319323769111605,0.242809995285243,0.632151221144,3.78,0.254596888260255,579.241597629151,1340.3381154442,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Cleburne",4208,5024,0.837579617834395,60,135,-16,136.190666933707,24965,46.8,44902,14.6,4.5,94,24.5,0.101662327258161,2.31,0.0982575605848187,15.3,14.9,46.9,0.00364510314440216,0.024193871419988,0.00500700981373923,0.245063088323653,0.327899058682155,0.211496094532345,0.789939839572,4.208,0.168555978369718,240.336471059483,540.757059883837,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Cleveland",1436,1604,0.895261845386534,50,56,-4,212.022948366176,8018,40.2,47600,15.5,3.9,77,0,0.0668495884260414,2.53,0.163631828386131,11.4,16.2,14.5,0.114617111499127,0.0239461212272387,0.00162135195809429,0.176602644050886,0.33374906460464,0.238712895984036,0.745680509245,1.436,0.179097031678723,623.596906959341,698.428535794462,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Columbia",1298,1994,0.650952858575727,92,222,16,59.4808174363768,23537,37,40909,22.4,4.8,97,42.5,0.0608828652759485,2.38,0.15758167990823,15,20.6,32.1,0.353443514466585,0.0289756553511493,0.010664060840379,0.166886179207206,0.276883205166334,0.268938267408761,0.617404096413,1.298,0.055147215023155,390.873943153333,943.19581934826,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Conway",2728,3573,0.763504058214386,27,170,-3,148.389258532382,20891,40.5,44565,17.9,4.4,84,29.5,0.0725671341726102,2.48,0.153271743813125,14.1,16,38.5,0.113110909003877,0.0402087023120004,0.004643147766981,0.171940069886554,0.330285768991432,0.247139916710545,0.618093658288,2.728,0.130582547508496,129.24225743143,813.747546790484,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Craighead",9979,13215,0.755126749905411,764,1112,-8,48.8218279629323,108558,33.2,45615,17.9,3.1,94,67.8,0.053860609075333,2.49,0.117936955360268,10.9,26.3,136.4,0.160292194034525,0.0518064076346285,0.0124818069603346,0.108144954770722,0.282586267248844,0.303911273236427,0.651967513155,9.979,0.0919232115551134,703.771255918495,1024.33722065624,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Crawford",5305,7348,0.721965160587915,298,404,-20,67.8169258429802,63406,37.6,47363,16,3.6,100,48,0.0734788505819639,2.62,0.121076869696874,14.8,15.3,104.5,0.0140365265116866,0.0804497997034981,0.0165441756300666,0.129845755922152,0.322303882913289,0.265132637289846,0.751749040849,5.305,0.0836671608365139,469.987067469955,637.163675361953,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Crittenden",3062,3901,0.784926941809792,315,364,15,45.5090811302801,48342,34.2,42606,19.2,4.3,84,79.1,0.0622440114186422,2.64,0.255450746762649,17.6,18,83.5,0.536614124363907,0.0262090935418477,0.00672293243970047,0.113296926068429,0.29874643167432,0.272289106780853,0.440119002405,3.062,0.0633403665549626,651.607298001738,752.968433246452,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Cross",1397,1783,0.783510936623668,71,179,11,125.929479491485,16676,39.7,41214,18,4.2,90,43.2,0.0548093067881986,2.52,0.158371312065243,17.2,15.4,29,0.227212760853922,0.0200287838810266,0.00755576876948909,0.165447349484289,0.320340609258815,0.252098824658191,0.670033670034,1.397,0.0837730870712401,425.761573518829,1073.39889661789,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Dallas",948,1056,0.897727272727273,3,66,1,125.31328320802,7182,42.7,37259,21.3,4.4,78,47.4,0.0749094959621275,2.35,0.147869674185464,16.4,13.7,12.2,0.412141464773044,0.0336953494848232,0.00236702868281816,0.205235310498468,0.309245335561125,0.221108326371484,0.549799343305,0.948,0.131996658312448,41.7710944026733,918.964076858814,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Desha",998,1342,0.743666169895678,60,81,4,182.418346073662,11512,38.7,36132,24.3,4.5,102,68.6,0.0522932592077832,2.43,0.240705350938151,21.2,12.4,16.9,0.468902015288395,0.0641070187630299,0.00634120917303683,0.171125781792912,0.307244614315497,0.241400277970813,0.453147184098,0.998,0.0866921473245309,521.195274496178,703.61362056984,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Drew",1462,2057,0.710743801652893,52,220,-12,92.7542557835007,18328,36.9,42494,19.5,5,81,51.4,0.0631820165866434,2.41,0.160301178524662,14.9,20.6,22.3,0.278481012658228,0.0387385421213444,0.0067656045395024,0.149225229157573,0.291139240506329,0.282245744216499,0.605463980464,1.462,0.0797686599738106,283.718900043649,1200.34919249236,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Faulkner",7566,11448,0.660901467505241,395,710,45,40.8634200278833,124806,31.5,53882,15.4,3.3,80,61.2,0.0612791051712257,2.56,0.0875358556479656,8.7,30,174.8,0.120018268352483,0.0413842283223563,0.0130843068442222,0.0906847427207025,0.28281492876945,0.333717930227713,0.62915192822,7.566,0.0606220854766598,316.491194333606,568.882906270532,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Franklin",1644,2060,0.798058252427184,105,131,-9,218.978102189781,17810,39.8,43696,18.3,3.6,99,17.4,0.0703537338573835,2.51,0.126052779337451,17.4,11.8,29.8,0.00887142055025267,0.0341942728804043,0.0104435710275126,0.168837731611454,0.32043795620438,0.255474452554745,0.751567632129,1.644,0.0923076923076923,589.556428972487,735.541830432341,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Fulton",1570,1913,0.820700470465238,72,105,-8,81.5062352269949,12269,47,35630,20.6,4,92,7.1,0.0881082402803814,2.32,0.156817996576738,15.4,11.8,19.8,0.0063574863477056,0.015323172222675,0.00326024940907979,0.22349009699242,0.322438666557992,0.207025837476567,0.731450252951,1.57,0.127964789306382,586.844893634363,855.815469883446,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Garland",5803,10824,0.536123429416112,383,652,25,56.4778022066684,99154,44.4,43610,20.4,4,104,63.1,0.0918470258385945,2.29,0.138622748451903,11.6,20.2,141.7,0.0853117372975372,0.0586058051112411,0.0087540593420336,0.202694797991004,0.316527825402909,0.23760009681909,0.645883432085,5.803,0.0585251225366601,386.267825806321,657.562982834782,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Grant",2182,2673,0.816311260755705,44,141,2,98.9663514405102,18188,39.5,52050,13.1,3.1,67,25,0.0692764460083572,2.55,0.0907191554871344,8.5,18.3,28.3,0.0267758961952936,0.0291400923685947,0.00406861667033209,0.142456564767979,0.335440950076974,0.25819221464702,0.752735229759,2.182,0.119969210468441,241.917747965692,775.23641961733,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Greene",2863,3784,0.756606765327696,383,725,37,145.61500275786,45325,37.9,46512,16.5,3.5,72,58.5,0.0685714285714286,2.53,0.133414230557088,12.7,15.9,72.9,0.017826806398235,0.0292333149476007,0.00401544401544402,0.133127413127413,0.315035852178709,0.276668505239934,0.741783386493,2.863,0.0631660231660232,845.008273579702,1599.55874241589,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Hempstead",2181,2792,0.781160458452722,87,140,11,110.390506416448,21741,37.7,38682,20.6,3.6,109,44.2,0.0552412492525643,2.52,0.14778529046502,19,15.1,31.1,0.296352513683823,0.131686674945955,0.00547352927648222,0.156202566579274,0.311991168759487,0.245158916333195,0.62872279496,2.181,0.100317372705947,400.165585759625,643.944620762614,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Hot Spring",2084,3019,0.690294799602517,154,337,-16,91.9854010266758,33701,40.1,47205,18.7,3.8,82,34,0.0706803952404973,2.48,0.127177235096881,14.6,14.7,53.5,0.111391353372303,0.0352215067802142,0.00412450669119611,0.153229874484437,0.312928399750749,0.235809026438385,0.690055014812,2.084,0.061837927657933,456.959734132518,999.970327289991,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Howard",1024,1361,0.752387950036738,76,93,20,269.84483921745,13341,38.4,40199,17.3,3.5,118,32.5,0.0616145716213177,2.54,0.162956300127427,17.1,14.7,23.4,0.20530694850461,0.125702720935462,0.00562176748369687,0.157709317142643,0.303275616520501,0.253804062663968,0.680837289599,1.024,0.076755865377408,569.67243834795,697.099167978412,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Independence",3501,4384,0.798585766423358,126,228,-46,90.2383353681193,37678,39,45596,14.5,4.1,92,31.4,0.0667498274855353,2.48,0.121529805191358,14.2,18.9,48,0.0220287701045703,0.0654227931418865,0.00809490949625776,0.152078135782154,0.313923244333563,0.254843675354318,0.738302462248,3.501,0.0929189447422899,334.412654599501,605.127660703859,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Izard",1679,2112,0.794981060606061,225,85,-91,345.76620319282,13593,47.3,37828,18.7,5.5,112,0,0.0929154711984109,2.26,0.118296181858309,14.9,13.8,23.6,0.0206724049142941,0.025895681600824,0.00522327668652983,0.237548738321195,0.304568527918782,0.195836092106231,0.749073387695,1.679,0.123519458544839,1655.26373868903,625.321856838078,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Jackson",1567,1811,0.865267807840972,221,539,69,267.681874962822,16811,40.5,36573,25.6,6.2,86,34.9,0.0641841651299744,2.38,0.172744036642674,21.1,10.2,28.4,0.17494497650348,0.0289691273570876,0.00517518291594789,0.169888763309738,0.282612575099637,0.209624650526441,0.640486942863,1.567,0.0932127773481649,1314.61543037297,3206.23401344358,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Jefferson",8869,10882,0.815015622128285,366,416,-6,249.581583815368,68114,37.4,38596,22.2,5.3,77,69.1,0.0756966262442376,2.49,0.207343571072026,14,17.8,88.9,0.56769533429251,0.0213759285903045,0.0086619490853569,0.150556420119212,0.292215990838888,0.241345391549461,0.359420628431,8.869,0.130208180403441,537.334468684852,610.740816865843,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Johnson",3055,3814,0.800996329313057,115,123,-3,82.2675940468177,26742,37.2,39381,22.2,4.5,130,28.6,0.0687308353900232,2.55,0.154064767033131,20.6,15.8,38.7,0.0166778849749458,0.141163712512153,0.0248298556577668,0.140191459127963,0.305362351357415,0.263106723506095,0.674891630544,3.055,0.114239772642286,430.035150699275,459.950639443572,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Lafayette",625,927,0.674217907227616,44,35,10,374.139479197845,6682,43.3,35527,22.8,5.2,107,0,0.0633043998802754,2.39,0.179437294223286,18.3,16.5,14.5,0.359024244238252,0.0276863214606405,0.00523795270876983,0.221939539060162,0.34196348398683,0.225231966477103,0.617283950617,0.625,0.0935348697994612,658.485483388207,523.795270876983,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Lawrence",1863,2222,0.838433843384338,159,146,-5,170.378483631496,16434,40.9,40308,17.7,3.9,83,36.4,0.0699768772057929,2.42,0.149020323719119,14.5,15,29.6,0.0118047949373251,0.0167944505293903,0.00322502129731045,0.192284288669831,0.312644517463795,0.244979919678715,0.7219754841,1.863,0.113362541073384,967.506389193136,888.40209322137,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Lee",747,1053,0.709401709401709,17,58,-1,100.16694490818,8985,39.8,28080,43,4.8,87,36.5,0.0415136338341681,2.39,0.248970506399555,27,8.9,17.3,0.538786867000556,0.0250417362270451,0.00589872008903728,0.178853644963829,0.255648302726767,0.174401780745687,0.409121171771,0.747,0.0831385642737897,189.204229271007,645.520311630495,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Lincoln",1598,1870,0.854545454545454,153,97,-87,194.276320705372,13383,38,44951,27.5,4.3,99,0,0.0458043786893821,2.54,0.131211238137936,18.7,8.9,25.2,0.302548008667713,0.0391541507883135,0.00321303145781962,0.131360681461556,0.230591048344915,0.180452813270567,0.64368117462,1.598,0.119405215571994,1143.24142568931,724.800119554659,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Little River",1047,1323,0.791383219954649,72,82,8,162.258640272595,12326,41.2,43559,16,5.3,89,31.5,0.0700957325977608,2.41,0.143923413921791,11.8,11.4,24.8,0.19608956676943,0.0370760993022878,0.00470550056790524,0.182784358267078,0.323868245984099,0.241927632646438,0.694144838213,1.047,0.0849423981827032,584.13110498134,665.260425117638,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Logan",2420,2902,0.833907649896623,72,203,-22,165.616230390578,21737,41.4,41471,18.6,4,95,29,0.0787137139439665,2.5,0.144868197083314,14.9,12.1,31.6,0.014123384091641,0.0310530431982334,0.0240143534066339,0.1767493214335,0.336476974743525,0.242213736946221,0.731853552749,2.42,0.111330910429222,331.232460781157,933.891521369094,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Lonoke",4178,6047,0.690921117909707,335,444,61,74.670431866625,73657,35.3,56651,11.9,3.2,76,55.2,0.0904191047694041,2.68,0.0897131297772106,11.3,20.3,88.7,0.0623294459453956,0.0476125826465916,0.00935416864656448,0.103520371451457,0.316331102271339,0.293685596752515,0.743555256669,4.178,0.0567223753343199,454.810812278534,602.794031796028,438.047995487462,753.062968155085,0.089176378854114
"Arkansas","Madison",2878,3582,0.803461753210497,26,100,0,60.6759298586251,16481,40.9,42674,18.4,2.9,131,0,0.0507857532916692,2.53,0.123050785753292,20.3,12.5,18.8,0.00412596323038651,0.0598264668406043,0.00806989867119714,0.148777380013349,0.325344335901948,0.246222923366301,0.725007372457,2.878,0.174625326133123,157.757417632425,606.759298586251,438.047995487462,753.062968155085,0.089176378854114
